mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
2.7664190928141275,0.6521270225438462,3.4983542760213218,1.001511723801014,30,sqrt,4,10,100,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.4482728633290053,0.4543228721588295,0.4656968213838323,0.45609751895722234,0.007223139069147943,28,0.5760016605673819,0.5603572131623397,0.5633705188391285,0.5665764641896166,0.006777204332418139
16.400392691294353,0.23919528091323994,4.78398060798645,0.141553119157627,30,sqrt,4,10,200,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.4501939132086501,0.45398733918003864,0.4670827040914298,0.4570879854933729,0.007235022231749335,25,0.5778955822875669,0.5600796683576649,0.5637569038581489,0.5672440515011269,0.007679923884274037
21.299518982569378,0.19070985149821723,5.147158702214559,0.15337863192872875,30,sqrt,4,10,300,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.4504129406524152,0.45557076925241646,0.46629172125605567,0.4574251437202958,0.006613770828857977,22,0.5769370588658354,0.5627090912767163,0.5622822465205262,0.5673094655543592,0.006809966414007042
12.174858093261719,1.737255494165383,4.433687448501587,0.5147460604239932,30,sqrt,4,13,100,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 13, 'n_estimators': 100}",0.4453015692309311,0.4536402094118218,0.46507311702440357,0.4546716318890522,0.008104583056612408,35,0.5642868526501443,0.5557645668136904,0.5530678492103394,0.5577064228913914,0.004781534852287996
18.078882932662964,0.6838868741593347,3.1702990531921387,0.01469298434358098,30,sqrt,4,13,200,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 13, 'n_estimators': 200}",0.44769641383814673,0.45437823347324435,0.4663633041801676,0.4561459838305195,0.007722560229806898,27,0.566661023416063,0.5552783943458348,0.5543704597035269,0.5587699591551415,0.005592122894820814
20.583765904108684,0.7602050813771658,4.654243628184001,0.1472803679752286,30,sqrt,4,13,300,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 13, 'n_estimators': 300}",0.44806789227178856,0.4551584833496378,0.46591649078805,0.45638095546982543,0.007337753780376723,26,0.5669221607650548,0.5560455480049469,0.5534940858437842,0.5588205982045953,0.005822598316372743
10.819949547449747,0.9515916311217097,2.9172797997792563,0.044424980071787364,30,sqrt,4,15,100,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 100}",0.4456479432744793,0.4548778525057864,0.4614689494934858,0.45399824842458386,0.006488776821056069,36,0.5573719250459821,0.551318857551029,0.5430687878679976,0.5505865234883363,0.005862147966266038
14.796831607818604,0.2569635236771589,6.079857508341472,0.14917191823494844,30,sqrt,4,15,200,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 200}",0.4476977177913133,0.45411015791354925,0.46420420175516464,0.45533735915334245,0.006794385936169793,31,0.5602491335111343,0.5499876231309728,0.5472525452122952,0.5524964339514674,0.005594546490536021
22.52647789319356,0.3296084387906213,3.7932213147481284,0.17043899154768616,30,sqrt,4,15,300,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 300}",0.44772931263344107,0.45261287626132995,0.4646724070720246,0.4550048653222652,0.007120782777167862,34,0.5605842988298063,0.548180145665041,0.5465973963447814,0.5517872802798763,0.006253901469139385
10.228766759236654,0.25358816587144445,4.891309499740601,0.07353823638206797,30,sqrt,5,10,100,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.44327999000679275,0.44882336259443445,0.4592352543738992,0.4504462023250421,0.00661401652298579,43,0.5562103111268206,0.5437423992054051,0.5390890094646279,0.5463472399322845,0.007228353388393889
17.98823110262553,0.2862012253682542,3.4897451400756836,0.1848702057842111,30,sqrt,5,10,200,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.44127098210982785,0.4491307019218902,0.4610010984814854,0.4504675941710678,0.008110069201275692,42,0.5531015027366326,0.5449268142618742,0.540477956167253,0.54616875772192,0.005227829356166005
22.97497018178304,0.36397411219986403,4.551860173543294,0.2280436765862363,30,sqrt,5,10,300,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.44219498488829845,0.4488920676750341,0.45872032247056893,0.44993579167796716,0.006786688706466715,46,0.5539749971073507,0.5447551914897065,0.5375113694469714,0.5454138526813429,0.006737365205030173
12.26985478401184,1.8349706190982982,3.2002325852711997,0.14470644115228865,30,sqrt,5,13,100,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 13, 'n_estimators': 100}",0.4427689043914905,0.4501053626814788,0.4550486807816394,0.44930764928486955,0.005044831483499513,49,0.5525813919810283,0.5413278215606645,0.5279394190539497,0.5406162108652142,0.010072619645061825
14.62937060991923,1.015125143734042,3.8322621981302896,1.096690152806174,30,sqrt,5,13,200,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 13, 'n_estimators': 200}",0.4421639822228556,0.4475981804812865,0.4576562503767394,0.4491394710269605,0.006417905969374473,50,0.5504822505201186,0.5368084982309935,0.5318742224755442,0.5397216570755521,0.007871024828112248
20.281589428583782,0.262930491358516,4.407713174819946,0.2097123800188002,30,sqrt,5,13,300,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 13, 'n_estimators': 300}",0.4417634610862672,0.4476415031566353,0.4578049306452806,0.44906996496272766,0.006626339550198491,51,0.5483176003908662,0.536902423369457,0.5327841750224014,0.5393347329275748,0.006570587150795582
9.411092281341553,0.1513460424982186,3.522767941157023,1.0223942282965703,30,sqrt,5,15,100,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 100}",0.44027869007231035,0.44660592036326774,0.4527531555615071,0.4465459219990284,0.005092855921980226,65,0.5442819894921789,0.5350267280597774,0.5253544369205607,0.5348877181575057,0.007727766145639564
16.42080569267273,0.20752176012806464,3.60514235496521,0.09512950493530833,30,sqrt,5,15,200,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 200}",0.4396387865394972,0.4467404741286798,0.4553060128119103,0.4472284244933624,0.006405417833706268,60,0.542748977282004,0.5348384451011005,0.527414362941082,0.5350005951080621,0.006261379971154963
21.218817551930744,0.18942695379193125,4.247474352518718,0.1020402456476415,30,sqrt,5,15,300,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 300}",0.4400431315536403,0.4466148031920484,0.45520637247206386,0.4472881024059175,0.006208648143844004,58,0.5433546298158773,0.5338738263587672,0.5265072842297063,0.5345785801347837,0.006895929801391373
10.84493088722229,0.18173668253113767,3.584434906641642,0.12023479110904044,30,log2,3,10,100,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.43505508004465443,0.4461349740358822,0.45704578306594346,0.44607861238216007,0.008977755373501045,68,0.5612300308290561,0.5558476920574353,0.5611285272183166,0.5594020833682694,0.0025136757863929798
15.550711472829184,0.49399792366509365,3.283036549886068,0.4264313232859368,30,log2,3,10,200,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 200}",0.4383399186654251,0.44269763365928017,0.45759749494492497,0.4462116824232101,0.008245199212335502,67,0.566106634885901,0.5516476818042637,0.5597581292858901,0.5591708153253516,0.00591743380869497
17.673890511194866,0.337033996707854,4.6881020069122314,0.23523294356800478,30,log2,3,10,300,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 300}",0.43720879850057714,0.44251788061609465,0.4551111351222835,0.4449459380796517,0.007507552260400805,71,0.5657059966757738,0.5529578950219096,0.5560263089931776,0.5582300668969536,0.005432674946908774
8.76406995455424,0.6313567394565723,3.381647984186808,0.6858043268321906,30,log2,3,13,100,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 13, 'n_estimators': 100}",0.4368256866901,0.43944890933078484,0.45213505913734764,0.4428032183860775,0.006684946427656188,79,0.5582975698260655,0.5395656533086539,0.540968841447191,0.5462773548606368,0.008518857908560646
12.272607564926147,0.2355513004561127,3.4721500873565674,0.0968719519567121,30,log2,3,13,200,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 13, 'n_estimators': 200}",0.4406446786964814,0.4385945909189577,0.4530386198023568,0.44409262980593195,0.0063808968928611804,75,0.5627743420360148,0.5382447558385202,0.5425789738621578,0.5478660239122309,0.010689241427063133
17.29814084370931,0.16005501311029297,3.960012197494507,0.1247036897910464,30,log2,3,13,300,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 13, 'n_estimators': 300}",0.44004033200671433,0.43865119923336016,0.45151869479466344,0.44340340867824596,0.005766328932055486,77,0.5607809378699015,0.5387619196328719,0.5409775186779038,0.546840125393559,0.009899054135202172
8.005320310592651,0.10332323732931016,3.139474630355835,0.6115252573131925,30,log2,3,15,100,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 100}",0.43613308797348416,0.4372532789249729,0.4470074881035112,0.44013128500065607,0.004883668960643906,88,0.5517015123514005,0.531929603038927,0.5295973901562765,0.5377428351822013,0.009916091483642205
13.6951052347819,0.04444550807973468,3.617168585459391,0.19910834865374477,30,log2,3,15,200,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 200}",0.43962322853477565,0.4396238582442141,0.4491710575477269,0.44280604810890556,0.004500741343848967,78,0.555390359299117,0.5347953623359911,0.53211834070699,0.5407680207806994,0.010397153424886183
18.124093055725098,0.2559443371175807,4.160243670145671,0.4234583970927803,30,log2,3,15,300,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 300}",0.4374379173986682,0.4381304594292237,0.44716008223841974,0.44090948635543725,0.0044288723384393654,86,0.551490358075055,0.53362510860871,0.5299991317401603,0.5383715328079751,0.009393778414601305
8.780644734700521,0.2717714548619022,3.6695636908213296,0.6213706167534173,30,log2,4,10,100,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.43132944222296776,0.4310292888504381,0.4388023737910651,0.43372036828815697,0.0035956091704977765,105,0.5427709529834044,0.5219930758521567,0.5196015575879906,0.528121862141184,0.010404381666063606
14.39110509554545,0.15266413711276688,2.8588553269704184,0.18274119313953702,30,log2,4,10,200,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.43203594222783914,0.4293364511088589,0.44260141658030394,0.43465793663900065,0.005723982777680771,102,0.5449364477995046,0.5206640218301711,0.5255748622414289,0.5303917772903682,0.010478220858864554
17.12572431564331,0.2542617214352304,4.669664780298869,0.35705301776504683,30,log2,4,10,300,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.42952889350954426,0.4284294571290014,0.4384915114379727,0.4321499540255061,0.004506565795253471,109,0.5404852623216168,0.5204243347934953,0.5195463896485717,0.5268186622545613,0.009670390028811494
8.80291199684143,0.6387769789308586,3.03577454884847,0.6345225955600606,30,log2,4,13,100,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 13, 'n_estimators': 100}",0.42720341588832367,0.43099050893534874,0.4388625627620003,0.43235216252855757,0.004856233234130807,108,0.5328361107851758,0.5193994953023864,0.5120706372361294,0.5214354144412305,0.008598835114284173
12.253476540247599,0.1752742749973488,3.190678596496582,0.11268078143734298,30,log2,4,13,200,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 13, 'n_estimators': 200}",0.4279436463402273,0.4279183800102533,0.4394688252643906,0.4317769505382904,0.005438986559913019,110,0.5334325428745361,0.5146742494496364,0.5128496253110066,0.5203188058783931,0.009302683728001162
16.503294626871746,0.18837459908958504,3.8579838275909424,0.060187050004711744,30,log2,4,13,300,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 13, 'n_estimators': 300}",0.42568163868056574,0.42576075865570917,0.4376387489341391,0.4296937154234713,0.005618079927451022,117,0.528867113430807,0.5122833139185361,0.5099802698012981,0.5170435657168804,0.0084132123654448
8.254170735677084,0.15741013111372973,3.1691083113352456,0.6680141426455077,30,log2,4,15,100,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 100}",0.42510923019554403,0.42975415706199716,0.4373710221531233,0.4307448031368882,0.005054629576735343,112,0.526210379553532,0.5115650985464415,0.5065962192215201,0.5147905657738312,0.008325925394360723
12.973333279291788,0.24766278208003129,3.260820468266805,0.26480373177317273,30,log2,4,15,200,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 200}",0.42485902055248714,0.4275677414248332,0.4390157649148506,0.4304808422973903,0.006135577682967714,114,0.5238330863874175,0.509689842660694,0.5078863037044861,0.5138030775841992,0.007130404179105988
16.68252976735433,0.06395672384661345,4.399544954299927,0.3353847843564109,30,log2,4,15,300,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 300}",0.42409455117821193,0.4266664460897932,0.4387895906275162,0.42985019596517376,0.0064077163667925485,116,0.5223021821446461,0.5092102266170346,0.5085722807677577,0.5133615631764795,0.006327334582434515
8.602386474609375,0.2975636564163886,3.4056594371795654,0.469145983286658,30,log2,5,10,100,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.4168646753520042,0.42463951099456454,0.4296760849824567,0.42372675710967517,0.005269907900561327,125,0.5167807121114047,0.5051489094891188,0.49430749475817126,0.505412372119565,0.009176543792723195
12.736032247543335,0.13563109358906528,2.8010427951812744,0.11235635617698522,30,log2,5,10,200,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.41809520450280535,0.42002125119262157,0.43144353251572987,0.42318666273705224,0.005891198965087252,129,0.5157004885196871,0.49867681347863635,0.49733712854142686,0.5039048101799167,0.008358716390859762
16.58186403910319,0.2647863787948308,4.226619561513265,0.1078428541002727,30,log2,5,10,300,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.4159694158520014,0.4184413750230287,0.42950715488739655,0.4213059819208089,0.005886259370020014,140,0.5118571223584392,0.49771135536352207,0.4947683606809329,0.5014456128009647,0.007459443807437369
8.427330255508423,0.1756602610128909,3.4368512630462646,0.6758219210674915,30,log2,5,13,100,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 13, 'n_estimators': 100}",0.4193011191475392,0.42128477360228067,0.42764974384764043,0.42274521219915345,0.0035613241233387557,130,0.5108334656003233,0.49646667114864784,0.48998762311317934,0.49909591995405017,0.008710989197951284
13.259745438893637,0.04891378273605068,3.180437167485555,0.20413532363435763,30,log2,5,13,200,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 13, 'n_estimators': 200}",0.4175927628064885,0.417312081368578,0.4302731973421595,0.4217260138390753,0.006044857588283485,138,0.5091019832417616,0.4912902595064005,0.49395249863619195,0.49811491379478473,0.007844686123764223
16.313581705093384,0.5230145137590466,4.0782999992370605,0.4299153235741763,30,log2,5,13,300,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 13, 'n_estimators': 300}",0.4159966022256315,0.4162432455106053,0.4283297444987645,0.42018986407833375,0.005756645329338327,142,0.5076511224939575,0.4906839039424763,0.4910172498142691,0.4964507587502343,0.007921022276673732
8.642461458841959,0.18822293665617992,3.139162063598633,0.7314716342994279,30,log2,5,15,100,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 100}",0.4161532986130242,0.4185005831952081,0.43132718797272507,0.4219936899269858,0.006668986707379354,135,0.5059344790399938,0.49025214630881153,0.4936140034257538,0.4966002095915197,0.006741511226286545
13.11860434214274,0.5236140033203087,3.0957274436950684,0.024678265274776984,30,log2,5,15,200,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 200}",0.41605772350295567,0.41800930014495685,0.42961585945458325,0.42122762770083194,0.005984646289374318,141,0.505220534879504,0.48955410037788927,0.49093889864573137,0.49523784463437487,0.007081430879810564
16.1803560256958,0.24426542336317392,5.193258126576741,0.36193027692214774,30,log2,5,15,300,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 300}",0.41460359054640583,0.41832532271312417,0.42760398567840874,0.42017763297931293,0.005466617381203991,143,0.5036058997674453,0.490360445196767,0.4874147345819422,0.49379369318205146,0.007041725702903941
9.447901248931885,0.17593322593852506,3.6865134239196777,0.8215681038188598,40,sqrt,3,10,100,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.45698793675085647,0.4668141558645239,0.47702476491981494,0.4669422858450651,0.008180502581831468,6,0.6091528711964853,0.5965117617934338,0.5973184831024531,0.6009943720307908,0.005778323360923187
15.236259619394938,0.01856198164736104,4.447086731592814,0.16240880185628276,40,sqrt,3,10,200,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 200}",0.45886803856648295,0.4672110329263731,0.4783071767914333,0.4681287494280964,0.007962481875032559,2,0.6103065227745895,0.5982516288168089,0.5978835546617876,0.6021472354177287,0.005771443913774709
23.11189643541972,0.38377392761118717,5.3411000569661455,0.20767753938920272,40,sqrt,3,10,300,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 300}",0.4600792635597052,0.46748053375327125,0.47847607105347834,0.4686786227888183,0.0075580947552303344,1,0.6117062292415327,0.5995539798308327,0.5978296089084505,0.6030299393269386,0.006175320168814712
9.939865986506144,0.495687278942244,4.247579256693522,0.7273715363284865,40,sqrt,3,13,100,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 13, 'n_estimators': 100}",0.45801082940594917,0.46510800594447765,0.473511195796392,0.4655433437156063,0.006335480975728197,7,0.5985146371689944,0.5848462186257256,0.5798073962184497,0.5877227506710566,0.007903418815141405
18.2207772731781,0.15076869390685033,4.4303750197092695,0.21102649686468403,40,sqrt,3,13,200,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 13, 'n_estimators': 200}",0.4570045305209194,0.4626271382260313,0.47424713473751257,0.46462626782815447,0.00717979755597064,9,0.5947353029539497,0.5817831952048738,0.5809304333189144,0.5858163104925792,0.006316281638380991
24.514988899230957,0.39080333050267974,4.567057927449544,0.4040961304624828,40,sqrt,3,13,300,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 13, 'n_estimators': 300}",0.4582626790014753,0.4632664800300056,0.4744394050619236,0.4653228546978015,0.006762303556701236,8,0.5961138568262292,0.582770975691357,0.5803135745679546,0.5863994690285136,0.006941983519793592
12.689078648885092,0.3854201827400208,4.180198748906453,0.13825744690905434,40,sqrt,3,15,100,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 100}",0.45574779624998274,0.46506711819488666,0.471528733860781,0.4641145494352168,0.006477655872325053,14,0.5858907276788448,0.5784447654987968,0.5715214524319909,0.5786189818698775,0.005867525389118536
18.815200328826904,0.6407719613027723,2.95267391204834,0.22641107535979096,40,sqrt,3,15,200,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 200}",0.4561397385589486,0.46456345770547414,0.47241490148515786,0.46437269924986024,0.006645676472211339,10,0.5873453428674875,0.5776645334144135,0.5715188586786348,0.578842911653512,0.006514641555797556
23.397772550582886,0.2734904410982071,3.9265383879343667,0.061409472589913694,40,sqrt,3,15,300,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 300}",0.4561310108986879,0.4641583829586782,0.4715367735004822,0.46394205578594944,0.0062912361488002425,15,0.5866810664805504,0.5773873832372551,0.5698529707602306,0.577973806826012,0.006882544145016418
10.764947891235352,0.80155965302621,3.402724107106527,1.454665863063976,40,sqrt,4,10,100,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.45144520172308744,0.45903409478786816,0.46565143487175176,0.4587102437942358,0.005804189559741005,20,0.5859855427362357,0.5704915060603518,0.5653310838893569,0.5739360442286481,0.008776874916847869
15.546347856521606,0.23036219428157942,4.794880469640096,0.33764167280687524,40,sqrt,4,10,200,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.45092329656841035,0.456684192472642,0.467011954311346,0.45820648111746615,0.00665578690719343,21,0.5830081136908085,0.5679806264003808,0.5669326621632118,0.5726404674181337,0.007343506164727084
23.09173599878947,0.31052564878723,4.504130522410075,0.19169021320464047,40,sqrt,4,10,300,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.4514177816635947,0.45764471923881356,0.4674377938840706,0.45883343159549295,0.006593935379636902,19,0.5820509017601111,0.569433558205473,0.5663420682975516,0.5726088427543786,0.0067947865388838504
10.852001110712687,0.023199165265114848,3.8290886878967285,1.216355810722303,40,sqrt,4,13,100,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 13, 'n_estimators': 100}",0.44683699669278754,0.4520963344072805,0.46735356115730586,0.4554289640857913,0.008701040925745699,30,0.5680361910574699,0.5562357976416126,0.5594197548919297,0.5612305811970041,0.004984752760342575
18.28795576095581,0.35199480118939547,3.6210313638051352,0.20271517658009808,40,sqrt,4,13,200,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 13, 'n_estimators': 200}",0.4484865064332251,0.45450720414096935,0.4687601882504432,0.45725129960821254,0.008501101440654952,23,0.5707273930675978,0.5580118456830165,0.5600697274771647,0.5629363220759264,0.0055728095707413714
22.29114619890849,0.587772368465065,5.519684553146362,0.1340720142798196,40,sqrt,4,13,300,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 13, 'n_estimators': 300}",0.44887646994081287,0.4550774503811391,0.4675001506029782,0.4571513569749768,0.007743220121351336,24,0.5706195043508338,0.5579090611523065,0.5574867296359822,0.5620050983797075,0.00609374453320517
11.371648867925009,0.734605341242461,3.844494581222534,0.6093332924598778,40,sqrt,4,15,100,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 100}",0.44937875352848666,0.4548072539884298,0.4623897775598519,0.4555252616922561,0.005335937148758801,29,0.5651492090837359,0.5510510917181799,0.5474749244127919,0.5545584084049026,0.0076298115928295366
16.080625772476196,0.41609420302524086,4.196303129196167,0.4103778735201553,40,sqrt,4,15,200,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 200}",0.44769787392500804,0.4547840028522828,0.46352823922065645,0.45533670533264914,0.00647452579330562,32,0.562735202727483,0.551904209508851,0.5479885394024595,0.5542093172129311,0.0062370484980721255
22.513868411382038,0.09430487603525527,4.430379708607991,0.37475442643754386,40,sqrt,4,15,300,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 300}",0.44770570478468064,0.45338289462058323,0.46423032508829454,0.45510630816451947,0.006855332947286093,33,0.5624754821887412,0.550801056071497,0.5474697217792946,0.5535820866798442,0.0064339624804548926
10.54125165939331,0.17520879070241893,3.8885538578033447,0.5497251033372978,40,sqrt,5,10,100,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.44269531878969615,0.4515670285971909,0.4589086564950784,0.4510570012939885,0.0066288850633522255,38,0.5578354195966164,0.5479193040289312,0.542291621416167,0.5493487816805716,0.0064257279865677355
17.157521327336628,0.23773916255881455,3.9056080977121987,0.12847837008051136,40,sqrt,5,10,200,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.4417637780973519,0.44961011734834266,0.4604525539022368,0.45060881644931045,0.0076622727347273175,41,0.5550748176383671,0.5454560247137392,0.5416851931461932,0.5474053451660998,0.00563739884934231
22.360777457555134,0.2999699802153693,4.348154226938884,0.1374076482626887,40,sqrt,5,10,300,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.4422497671373451,0.44875613730428454,0.4587800996709128,0.44992866803751413,0.006799220281662591,47,0.5553588666931257,0.544852836608346,0.5393928849945773,0.5465348627653497,0.006625710120142062
10.847904443740845,0.3178242379217922,4.08397897084554,0.7835041640849845,40,sqrt,5,13,100,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 13, 'n_estimators': 100}",0.44092747622060346,0.4504391281939797,0.45853568500143493,0.4499674298053393,0.007196254981804635,45,0.5503355406436934,0.5435535665663969,0.5348661340226748,0.542918413744255,0.0063313084288694225
17.263924201329548,0.39846448432258535,3.2379252910614014,0.19976328256262,40,sqrt,5,13,200,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 13, 'n_estimators': 200}",0.4407248289925211,0.44897836279313497,0.46036582181398167,0.4500230045332126,0.008052353984063744,44,0.5497316882367399,0.5403597145824248,0.5373727560334091,0.542488052950858,0.005265179291631667
21.464838186899822,0.261627207683976,3.989322821299235,0.2572962740797596,40,sqrt,5,13,300,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 13, 'n_estimators': 300}",0.4412400423513131,0.4484285382493274,0.4597306745160826,0.44979975170557435,0.007610783543549554,48,0.5496406527455158,0.53948939026102,0.5365844428276816,0.5419048286114058,0.005597136837885574
